Vatten_ID,EU_CD,County,County_no
WA81435368,SE682933-153183,Gävleborg,21
WA81452657,SE694473-150869,Västernorrland,22
WA81468617,SE695125-152223,Västernorrland,22
WA81474595,SE724756-146141,Västerbotten,24
WA81485166,SE635461-145821,Jönköping,06
WA81503107,SE722081-142872,Jämtland,23
WA81507299,SE694169-146343,Jämtland,23
WA81507299,SE694169-146343,Västernorrland,22
WA81516308,SE722005-169697,Västerbotten,24
WA81543467,SE723285-161670,Västerbotten,24
WA81548527,SE689965-151969,Gävleborg,21
WA81565326,SE673281-152397,Dalarna,20
WA81568562,SE680532-154508,Gävleborg,21
WA81575523,SE716521-174848,Västerbotten,24
WA81584823,SE671434-142571,Dalarna,20
WA81591020,SE717873-169132,Västerbotten,24
WA81596051,SE744959-154802,Norrbotten,25
WA81604537,SE728815-164095,Norrbotten,25
WA81609127,SE692912-135876,Jämtland,23
WA81611901,SE689888-146608,Jämtland,23
WA81616379,SE679204-148613,Dalarna,20
WA81618442,SE629719-144241,Kronoberg,07
WA81619202,SE709617-137166,Jämtland,23
WA81641285,SE733605-156675,Norrbotten,25
WA81641832,SE710694-156675,Västerbotten,24
WA81649333,SE645040-155412,Östergötland,05
WA81652774,SE711249-150993,Jämtland,23
WA81652876,SE668629-150257,Dalarna,20
WA81654549,SE733982-154624,Norrbotten,25
WA81662878,SE706492-153972,Västernorrland,22
WA81664900,SE642214-148475,Östergötland,05
WA81667181,SE689568-145840,Jämtland,23
WA81678879,SE656961-128876,Västra Götaland,14
WA81678879,SE656961-128876,Värmland,17
WA81680509,SE734412-184283,Norrbotten,25
WA81695512,SE695650-160358,Västernorrland,22
WA81716641,SE715238-176594,Västerbotten,24
WA81726880,SE696941-150867,Jämtland,23
WA81730540,SE745431-167644,Norrbotten,25
WA81771677,SE682669-145669,Gävleborg,21
WA81775767,SE764971-171223,Norrbotten,25
WA81777004,SE631042-134482,Halland,13
WA81786851,SE666871-148523,Dalarna,20
WA81805341,SE726762-156702,Västerbotten,24
WA81809772,SE732067-169319,Norrbotten,25
WA81835644,SE749361-158077,Norrbotten,25
WA81845362,SE732886-173560,Norrbotten,25
WA81851113,SE670038-136906,Värmland,17
WA81873103,SE708569-138850,Jämtland,23
WA81902028,SE727313-177172,Norrbotten,25
WA81912347,SE696711-147697,Jämtland,23
WA81915619,SE694164-131092,Jämtland,23
WA81917666,SE718564-143051,Jämtland,23
WA81932409,SE652857-157591,Södermanland,04
WA81933044,SE690369-146888,Jämtland,23
WA81992759,SE725134-161209,Västerbotten,24
WA81999942,SE629050-139932,Kronoberg,07
WA82000973,SE635472-148648,Kalmar,08
WA82013061,SE702184-149501,Jämtland,23
WA82016235,SE709583-159503,Västerbotten,24
WA82016490,SE717404-143312,Jämtland,23
WA82027092,SE728180-168264,Norrbotten,25
WA82032962,SE696996-138178,Jämtland,23
WA82051908,SE727731-171618,Norrbotten,25
WA82057712,SE709682-152820,Jämtland,23
WA82100986,SE711094-160040,Västerbotten,24
WA82105986,SE690288-151027,Gävleborg,21
WA82124781,SE699782-161333,Västernorrland,22
WA82129164,SE714911-165756,Västerbotten,24
WA82141941,SE714335-158058,Västerbotten,24
WA82146749,SE705390-138815,Jämtland,23
WA82154418,SE643216-152492,Kalmar,08
WA82171647,SE733060-158650,Norrbotten,25
WA82175070,SE714907-172211,Västerbotten,24
WA82177056,SE694197-159968,Västernorrland,22
WA82198139,SE706125-160787,Västernorrland,22
WA82202601,SE706272-169921,Västerbotten,24
WA82233977,SE663523-131078,Värmland,17
WA82252670,SE638030-148585,Jönköping,06
WA82281464,SE664075-139319,Värmland,17
WA82290166,SE722557-150300,Västerbotten,24
WA82294949,SE724441-168833,Västerbotten,24
WA82316993,SE726070-794226,Norrbotten,25
WA82318873,SE702905-147473,Jämtland,23
WA82338719,SE765901-169486,Norrbotten,25
WA82354526,SE697305-155906,Västernorrland,22
WA82372168,SE644729-146427,Östergötland,05
WA82387998,SE725536-144434,Västerbotten,24
WA82405098,SE712670-161058,Västerbotten,24
WA82406465,SE755055-177175,Norrbotten,25
WA82464464,SE680789-150100,Gävleborg,21
WA82479791,SE708873-165460,Västerbotten,24
WA82490150,SE707624-133443,Jämtland,23
WA82493545,SE624511-140583,Skåne,12
WA82514053,SE700208-139171,Jämtland,23
WA82516107,SE668287-149193,Dalarna,20
WA82540695,SE723654-169816,Västerbotten,24
WA82567906,SE677797-155153,Gävleborg,21
WA82575178,SE689109-154932,Gävleborg,21
WA82586102,SE703117-138760,Jämtland,23
WA82623404,SE677178-156659,Gävleborg,21
WA82630817,SE690435-158973,Västernorrland,22
WA82633986,SE708611-163977,Västerbotten,24
WA82654619,SE741078-184584,Norrbotten,25
WA82659528,SE706815-144490,Jämtland,23
WA82660730,SE633104-130125,Halland,13
WA82692185,SE747648-158784,Norrbotten,25
WA82692998,SE686254-144233,Jämtland,23
WA82692998,SE686254-144233,Gävleborg,21
WA82703925,SE657712-143925,Örebro,18
WA82704192,SE665922-148446,Dalarna,20
WA82712378,SE664219-145276,Örebro,18
WA82723001,SE698404-157587,Västernorrland,22
WA82723638,SE695713-157380,Västernorrland,22
WA82735865,SE731789-160570,Norrbotten,25
WA82787229,SE719100-173625,Västerbotten,24
WA82815960,SE695732-145794,Jämtland,23
WA82827189,SE686895-143028,Jämtland,23
WA82836369,SE715193-145494,Jämtland,23
WA82856353,SE644509-151402,Östergötland,05
WA82857797,SE669607-140551,Dalarna,20
WA82869030,SE735563-173089,Norrbotten,25
WA82869736,SE664648-147556,Örebro,18
WA82869736,SE664648-147556,Dalarna,20
WA82889763,SE718981-175322,Västerbotten,24
WA82910574,SE688633-150611,Gävleborg,21
WA82911421,SE666766-143608,Södermanland,04
WA82965382,SE724521-159562,Västerbotten,24
WA82968654,SE692049-137124,Jämtland,23
WA82977990,SE731561-163404,Norrbotten,25
WA82985837,SE627058-138641,Kronoberg,07
WA82988266,SE690023-147169,Jämtland,23
WA83008246,SE695444-131916,Jämtland,23
WA83021628,SE700763-159983,Västernorrland,22
WA83023089,SE707516-166516,Västerbotten,24
WA83035053,SE752496-155278,Norrbotten,25
WA83040358,SE733079-172110,Norrbotten,25
WA83078309,SE685505-134873,Dalarna,20
WA83088015,SE725829-145656,Västerbotten,24
WA83090121,SE736800-156800,Norrbotten,25
WA83090725,SE716341-173700,Västerbotten,24
WA83105367,SE697083-138505,Jämtland,23
WA83112968,SE694424-147550,Jämtland,23
WA83112968,SE694424-147550,Västernorrland,22
WA83125601,SE711421-152858,Jämtland,23
WA83141000,SE657087-142355,Örebro,18
WA83148742,SE720837-156209,Västerbotten,24
WA83157351,SE717045-170228,Västerbotten,24
WA83177364,SE695835-156747,Västernorrland,22
WA83197890,SE740369-150302,Norrbotten,25
WA83202207,SE717432-164902,Västerbotten,24
WA83203711,SE740537-169963,Norrbotten,25
WA83206030,SE711111-154243,Västerbotten,24
WA83215542,SE631638-135527,Halland,13
WA83264744,SE747960-172319,Norrbotten,25
WA83275371,SE703184-135396,Jämtland,23
WA83297670,SE697235-134654,Jämtland,23
WA83302612,SE668779-140307,Dalarna,20
WA83327424,SE732566-176330,Norrbotten,25
WA83329937,SE686403-145774,Jämtland,23
WA83336965,SE699470-131905,Jämtland,23
WA83341774,SE633163-130461,Halland,13
WA83344824,SE615767-134254,Skåne,12
WA83352657,SE686066-154297,Gävleborg,21
WA83368934,SE693488-146314,Västernorrland,22
WA83376044,SE736202-176741,Norrbotten,25
WA83383690,SE697667-150803,Jämtland,23
WA83387679,SE744767-154309,Norrbotten,25
WA83388278,SE705445-148634,Jämtland,23
WA83398720,SE636104-149364,Kalmar,08
WA83404901,SE726262-154575,Västerbotten,24
WA83409232,SE652689-124892,Västra Götaland,14
WA83415829,SE630194-142697,Kronoberg,07
WA83429258,SE715979-171065,Västerbotten,24
WA83437738,SE695247-150327,Västernorrland,22
WA83438383,SE632123-152153,Kalmar,08
WA83444072,SE667402-158923,Uppsala,03
WA83452954,SE727529-147653,Västerbotten,24
WA83479557,SE706048-165781,Västernorrland,22
WA83492096,SE710578-143474,Jämtland,23
WA83505619,SE722331-169053,Västerbotten,24
WA83508455,SE698438-145925,Jämtland,23
WA83538003,SE690411-140816,Jämtland,23
WA83541248,SE699924-148383,Jämtland,23
WA83548329,SE679428-156153,Gävleborg,21
WA83576403,SE745707-156655,Norrbotten,25
WA83586730,SE706516-163006,Västernorrland,22
WA83591433,SE653067-150100,Östergötland,05
WA83602582,SE682873-139501,Dalarna,20
WA83606462,SE707278-168990,Västerbotten,24
WA83609000,SE750509-163156,Norrbotten,25
WA83611937,SE681340-136383,Dalarna,20
WA83625649,SE730348-172044,Norrbotten,25
WA83653365,SE705769-161016,Västernorrland,22
WA83666084,SE703137-156094,Västernorrland,22
WA83666448,SE692793-148112,Västernorrland,22
WA83675820,SE732776-183911,Norrbotten,25
WA83680002,SE732251-163546,Norrbotten,25
WA83686663,SE669274-160365,Uppsala,03
WA83706983,SE672100-152274,Gävleborg,21
WA83712875,SE675415-151110,Dalarna,20
WA83727028,SE690962-144987,Jämtland,23
WA83730318,SE645627-126202,Västra Götaland,14
WA83751283,SE707588-161469,Västernorrland,22
WA83755369,SE752306-167779,Norrbotten,25
WA83761167,SE711142-173089,Västerbotten,24
WA83778112,SE758564-178399,Norrbotten,25
WA83791587,SE756753-166138,Norrbotten,25
WA83800869,SE709264-145267,Jämtland,23
WA83801903,SE675036-153703,Gävleborg,21
WA83816597,SE653621-125388,Västra Götaland,14
WA83844411,SE709514-139878,Jämtland,23
WA83848225,SE729741-169680,Norrbotten,25
WA83849779,SE725069-152228,Västerbotten,24
WA83855948,SE648304-131588,Västra Götaland,14
WA83865345,SE703447-156158,Västernorrland,22
WA83889164,SE691929-133341,Jämtland,23
WA83907305,SE638280-144298,Jönköping,06
WA83926353,SE667283-155134,Uppsala,03
WA83926353,SE667283-155134,Västmanland,19
WA83932034,SE639254-144481,Jönköping,06
WA83941318,SE740614-158532,Norrbotten,25
WA83945162,SE705800-165680,Västernorrland,22
WA83995498,SE716887-154199,Västerbotten,24
WA84029863,SE710353-142696,Jämtland,23
WA84032761,SE698561-139682,Jämtland,23
WA84036490,SE708144-160627,Västernorrland,22
WA84049666,SE718076-175528,Västerbotten,24
WA84064591,SE654970-127170,Västra Götaland,14
WA84068552,SE705655-168549,Västerbotten,24
WA84091710,SE705749-147545,Jämtland,23
WA84093900,SE719198-147853,Västerbotten,24
WA84115472,SE632937-151463,Kalmar,08
WA84120796,SE721234-166377,Västerbotten,24
WA84125891,SE654180-155314,Södermanland,04
WA84129284,SE682027-156567,Gävleborg,21
WA84156857,SE725950-170943,Norrbotten,25
WA84162902,SE655536-131664,Västra Götaland,14
WA84166096,SE709839-143603,Jämtland,23
WA84171867,SE673399-142760,Dalarna,20
WA84205012,SE664154-140416,Värmland,17
WA84213896,SE718790-167196,Västerbotten,24
WA84220800,SE716953-156527,Västerbotten,24
WA84233203,SE721265-148184,Västerbotten,24
WA84246238,SE656206-159170,Södermanland,04
WA84246238,SE656206-159170,Stockholm,01
WA84280282,SE630989-141761,Kronoberg,07
WA84292549,SE646220-150860,Östergötland,05
WA84316439,SE716775-146940,Jämtland,23
WA84321623,SE655410-132818,Värmland,17
WA84325613,SE652090-130335,Västra Götaland,14
WA84334493,SE711114-157243,Västerbotten,24
WA84338646,SE754634-167887,Norrbotten,25
WA84363850,SE723352-155806,Västerbotten,24
WA84367746,SE690143-134303,Jämtland,23
WA84367746,SE690143-134303,Dalarna,20
WA84380904,SE666354-140577,Värmland,17
WA84415746,SE619626-135565,Skåne,12
WA84442010,SE716426-173668,Västerbotten,24
WA84442478,SE704828-151931,Västernorrland,22
WA84448112,SE752134-161448,Norrbotten,25
WA84452244,SE653090-129507,Västra Götaland,14
WA84462095,SE737277-160506,Norrbotten,25
WA84477496,SE642048-133982,Västra Götaland,14
WA84480771,SE661066-145568,Örebro,18
WA84481147,SE695189-159245,Västernorrland,22
WA84513721,SE686715-156491,Gävleborg,21
WA84514931,SE708692-154460,Västernorrland,22
WA84534303,SE725403-149017,Västerbotten,24
WA84536947,SE715671-145356,Jämtland,23
WA84545666,SE706202-160580,Västernorrland,22
WA84562125,SE725600-147330,Västerbotten,24
WA84584271,SE698101-138335,Jämtland,23
WA84598046,SE641808-144598,Jönköping,06
WA84599212,SE727915-152194,Västerbotten,24
WA84605147,SE709377-154635,Västernorrland,22
WA84621146,SE718389-147776,Västerbotten,24
WA84649830,SE704641-156167,Västernorrland,22
WA84663280,SE740482-159884,Norrbotten,25
WA84691260,SE708763-144961,Jämtland,23
WA84699204,SE711716-150984,Västerbotten,24
WA84699204,SE711716-150984,Jämtland,23
WA84717960,SE679361-157312,Gävleborg,21
WA84719438,SE718312-143250,Jämtland,23
WA84727655,SE685664-151427,Gävleborg,21
WA84731696,SE733071-185245,Norrbotten,25
WA84744798,SE750944-162289,Norrbotten,25
WA84762696,SE667566-163131,Uppsala,03
WA84794084,SE716052-169096,Västerbotten,24
WA84794603,SE661844-145439,Södermanland,04
WA84798930,SE760524-159861,Norrbotten,25
WA84802779,SE697853-156942,Västernorrland,22
WA84804758,SE651974-153903,Södermanland,04
WA84811055,SE700063-139885,Jämtland,23
WA84814212,SE635900-130291,Västra Götaland,14
WA84814212,SE635900-130291,Halland,13
WA84820010,SE692094-132274,Jämtland,23
WA84832344,SE678550-140785,Dalarna,20
WA84849006,SE703879-158525,Västernorrland,22
WA84854656,SE712788-160222,Västerbotten,24
WA84859351,SE692097-133714,Jämtland,23
WA84859762,SE697497-133310,Jämtland,23
WA84876859,SE675618-146124,Dalarna,20
WA84896788,SE708786-165795,Västerbotten,24
WA84903349,SE721570-165907,Västerbotten,24
WA84905153,SE699181-152660,Jämtland,23
WA84913429,SE683764-154705,Gävleborg,21
WA84916608,SE713202-156969,Västerbotten,24
WA84940979,SE733804-182389,Norrbotten,25
WA84946497,SE753876-157193,Norrbotten,25
WA84962345,SE633478-130340,Halland,13
WA84967204,SE744843-170227,Norrbotten,25
WA84968324,SE681987-156529,Gävleborg,21
WA84974197,SE739674-184785,Norrbotten,25
WA84979584,SE665690-164904,Stockholm,01
WA84979584,SE665690-164904,Uppsala,03
WA85008253,SE688032-142039,Jämtland,23
WA85042417,SE687569-133946,Dalarna,20
WA85044119,SE717604-161968,Västerbotten,24
WA85075379,SE753558-163351,Norrbotten,25
WA85079288,SE657856-131680,Värmland,17
WA85103873,SE744180-162197,Norrbotten,25
WA85104850,SE664612-143232,Värmland,17
WA85105738,SE706284-158117,Västernorrland,22
WA85126119,SE655169-132353,Västra Götaland,14
WA85126664,SE735058-181944,Norrbotten,25
WA85151722,SE747014-167415,Norrbotten,25
WA85157437,SE653948-142889,Örebro,18
WA85160138,SE653804-127101,Västra Götaland,14
WA85164434,SE735431-161898,Norrbotten,25
WA85164632,SE721299-151387,Västerbotten,24
WA85177650,SE702187-135564,Jämtland,23
WA85181457,SE626136-148695,Kalmar,08
WA85181457,SE626136-148695,Blekinge,10
WA85194576,SE669563-148948,Dalarna,20
WA85214221,SE642676-137266,Västra Götaland,14
WA85234331,SE737049-167381,Norrbotten,25
WA85253242,SE707768-139739,Jämtland,23
WA85259651,SE693162-146830,Västernorrland,22
WA85264710,SE682640-143416,Dalarna,20
WA85265248,SE741881-154557,Norrbotten,25
WA85279742,SE715930-145780,Jämtland,23
WA85285857,SE734399-159271,Norrbotten,25
WA85288918,SE716599-157704,Västerbotten,24
WA85301806,SE683387-136105,Dalarna,20
WA85308661,SE727436-170076,Norrbotten,25
WA85330846,SE654136-130494,Västra Götaland,14
WA85335568,SE721197-159713,Västerbotten,24
WA85361231,SE633503-130204,Halland,13
WA85374881,SE683143-155656,Gävleborg,21
WA85385412,SE678984-138565,Dalarna,20
WA85423299,SE740405-168720,Norrbotten,25
WA85432324,SE732173-146103,Västerbotten,24
WA85435886,SE677434-142551,Dalarna,20
WA85452658,SE695931-158055,Västernorrland,22
WA85467874,SE694883-154712,Västernorrland,22
WA85468279,SE714851-144549,Jämtland,23
WA85504508,SE624598-133125,Skåne,12
WA85515220,SE680571-148272,Gävleborg,21
WA85550176,SE725094-160019,Västerbotten,24
WA85585712,SE708207-165939,Västerbotten,24
WA85603667,SE749570-161470,Norrbotten,25
WA85606087,SE680284-138206,Dalarna,20
WA85607813,SE706907-135928,Jämtland,23
WA85612519,SE665533-131763,Värmland,17
WA85627031,SE685164-152897,Gävleborg,21
WA85630805,SE670324-149085,Dalarna,20
WA85632363,SE687259-145340,Jämtland,23
WA85646769,SE696630-155512,Västernorrland,22
WA85653639,SE669171-149655,Dalarna,20
WA85658058,SE707429-133254,Jämtland,23
WA85692025,SE674337-149903,Dalarna,20
WA85709562,SE643143-138037,Jönköping,06
WA85719534,SE716480-147891,Västerbotten,24
WA85719534,SE716480-147891,Jämtland,23
WA85722383,SE747112-181693,Norrbotten,25
WA85729880,SE703410-156605,Västernorrland,22
WA85733759,SE651960-126392,Västra Götaland,14
WA85744334,SE671169-151970,Dalarna,20
WA85744334,SE671169-151970,Gävleborg,21
WA85747073,SE738206-156115,Norrbotten,25
WA85760390,SE710242-142189,Jämtland,23
WA85793856,SE691806-133696,Jämtland,23
WA85813728,SE703554-133357,Jämtland,23
WA85817195,SE740811-178407,Norrbotten,25
WA85825076,SE711087-144762,Jämtland,23
WA85852389,SE673066-155903,Gävleborg,21
WA85859297,SE645671-571796,Östergötland,05
WA85883179,SE633038-141057,Kronoberg,07
WA85883179,SE633038-141057,Jönköping,06
WA85888446,SE689762-133495,Dalarna,20
WA85898047,SE710835-164269,Västerbotten,24
WA85904780,SE730208-150322,Västerbotten,24
WA85906240,SE719405-143047,Jämtland,23
WA85919150,SE712373-143702,Jämtland,23
WA85924523,SE724247-147595,Västerbotten,24
WA85986748,SE733787-152575,Norrbotten,25
WA85988372,SE731047-166909,Norrbotten,25
WA85994617,SE722583-150999,Västerbotten,24
WA85996908,SE697803-148975,Jämtland,23
WA86001937,SE669641-153462,Gävleborg,21
WA86004499,SE734312-184737,Norrbotten,25
WA86025968,SE697884-158606,Västernorrland,22
WA86031034,SE690364-150832,Gävleborg,21
WA86039710,SE657300-156866,Södermanland,04
WA86044956,SE680431-156661,Gävleborg,21
WA86071502,SE693173-156812,Västernorrland,22
WA86104541,SE657378-163467,Stockholm,01
WA86124606,SE721243-152001,Västerbotten,24
WA86130323,SE694291-154626,Västernorrland,22
WA86135323,SE653952-309037,Västra Götaland,14
WA86135323,SE653952-309037,Østfold,N1
WA86145583,SE735031-175611,Norrbotten,25
WA86179075,SE742651-165457,Norrbotten,25
WA86184763,SE670747-154000,Gävleborg,21
WA86190607,SE702167-164365,Västernorrland,22
WA86237574,SE719224-151518,Västerbotten,24
WA86267658,SE709987-166055,Västerbotten,24
WA86273891,SE729451-167596,Norrbotten,25
WA86282620,SE719747-141826,Jämtland,23
WA86284971,SE722490-148978,Västerbotten,24
WA86287838,SE719611-154726,Västerbotten,24
WA86311658,SE677286-142392,Dalarna,20
WA86355116,SE684312-134458,Dalarna,20
WA86355407,SE727282-172378,Norrbotten,25
WA86362363,SE686373-144185,Jämtland,23
WA86362363,SE686373-144185,Gävleborg,21
WA86364718,SE663090-153202,Dalarna,20
WA86373867,SE753326-168710,Norrbotten,25
WA86382709,SE648941-140991,Västra Götaland,14
WA86388272,SE709687-152368,Jämtland,23
WA86400581,SE714451-159236,Västerbotten,24
WA86406656,SE697278-132538,Jämtland,23
WA86414859,SE753802-154886,Norrbotten,25
WA86417257,SE699929-157320,Västernorrland,22
WA86459403,SE723836-175865,Norrbotten,25
WA86459403,SE723836-175865,Västerbotten,24
WA86481078,SE647841-137343,Västra Götaland,14
WA86488677,SE703171-159830,Västernorrland,22
WA86517698,SE716094-146099,Jämtland,23
WA86556901,SE700737-136653,Jämtland,23
WA86575481,SE723765-146923,Västerbotten,24
WA86578818,SE687102-150702,Gävleborg,21
WA86581081,SE735365-180119,Norrbotten,25
WA86593856,SE668885-134875,Värmland,17
WA86595946,SE710660-151364,Jämtland,23
WA86597991,SE676465-155167,Gävleborg,21
WA86627219,SE660140-140887,Värmland,17
WA86659877,SE752286-179805,Norrbotten,25
WA86673237,SE673786-154482,Gävleborg,21
WA86674454,SE702299-159071,Västernorrland,22
WA86675884,SE706506-134377,Jämtland,23
WA86678588,SE630956-136285,Halland,13
WA86678588,SE630956-136285,Kronoberg,07
WA86698985,SE663958-161511,Uppsala,03
WA86700850,SE704316-157488,Västernorrland,22
WA86704497,SE713088-155321,Västerbotten,24
WA86728116,SE700406-151335,Jämtland,23
WA86737159,SE667323-153703,Dalarna,20
